Name,frugivoro,carotenoide,Musse
Cistothorus_meridae,0,0,0
Cistothorus_apolinari,0,0,0
Thryorchilus_browni,0,0,0
Troglodytes_troglodytes,1,0,1
Troglodytes_cobbi,0,0,0
Troglodytes_rufociliatus,0,0,0
Troglodytes_aedon,0,0,0
Cinnycerthia_olivascens,0,0,0
Cinnycerthia_unirufa,0,0,0
Cyphorhinus_thoracicus,0,0,0
Cyphorhinus_phaeocephalus,0,0,0
Cyphorhinus_arada,1,0,1
Uropsila_leucogastra,0,0,0
Thryothorus_rufalbus,1,0,1
Thryothorus_pleurostictus,0,0,0
Thryothorus_sinaloa,0,0,0
Thryothorus_rutilus,0,0,0
Thryothorus_maculipectus,0,0,0
Thryothorus_felix,1,0,1
Thryothorus_eisenmanni,0,0,0
Thryothorus_sclateri,0,0,0
Thryothorus_genibarbis,0,0,0
Thryothorus_coraya,0,0,0
Thryothorus_euophrys,0,0,0
Henicorhina_leucoptera,0,0,0
Henicorhina_negreti,0,0,0
Thryothorus_spadix,0,0,0
Henicorhina_leucophrys,0,0,0
Thryothorus_thoracicus,0,0,0
Thryothorus_leucopogon,0,0,0
Thryothorus_nigricapillus,0,0,0
Thryothorus_semibadius,0,0,0
Thryothorus_leucotis,0,0,0
Thryothorus_longirostris,0,0,0
Ferminia_cerverai,0,0,0
Thryothorus_superciliaris,0,0,0
Thryothorus_modestus,0,0,0
Thryomanes_bewickii,0,0,0
Henicorhina_leucosticta,0,0,0
Thryothorus_ludovicianus,1,0,1
Campylorhynchus_brunneicapillus,0,0,0
Campylorhynchus_jocosus,0,0,0
Campylorhynchus_rufinucha,1,0,1
Campylorhynchus_gularis,0,0,0
Campylorhynchus_griseus,1,0,1
Campylorhynchus_turdinus,1,0,1
Campylorhynchus_albobrunneus,0,0,0
Campylorhynchus_zonatus,0,0,0
Campylorhynchus_fasciatus,0,0,0
Campylorhynchus_nuchalis,0,0,0
Odontorchilus_branickii,0,0,0
Odontorchilus_cinereus,0,0,0
Tichodroma_muraria,0,1,3
Salpornis_spilonotus,0,0,0
Certhia_hodgsoni,0,0,0
Certhia_familiaris,0,0,0
Certhia_americana,0,0,0
Certhia_brachydactyla,0,0,0
Certhia_himalayana,0,0,0
Certhia_discolor,0,0,0
Certhia_tianquanensis,0,0,0
Certhia_nipalensis,0,0,0
Sitta_yunnanensis,0,0,0
Sitta_europaea,1,0,1
Sitta_oenochlamys,0,0,0
Sitta_himalayensis,0,0,0
Sitta_azurea,0,0,0
Sitta_frontalis,0,0,0
Sitta_formosa,0,0,0
Sitta_pusilla,0,0,0
Sitta_castanea,0,0,0
Sitta_solangiae,0,0,0
Sitta_pygmaea,0,0,0
Sitta_cashmirensis,0,0,0
Sitta_canadensis,1,0,1
Sitta_whiteheadi,0,0,0
Sitta_villosa,0,0,0
Sitta_leucopsis,0,0,0
Sitta_victoriae,0,0,0
Sitta_ledanti,0,0,0
Sitta_krueperi,0,0,0
Sitta_magna,1,0,1
Sitta_carolinensis,1,0,1
Sitta_neumayer,0,0,0
Sitta_tephronota,1,0,1
Sporopipes_frontalis,0,0,0
Sporopipes_squamifrons,0,0,0
Brachycope_anomala,0,1,3
Malimbus_rubricollis,1,1,2
Malimbus_coronatus,0,1,3
Malimbus_cassini,1,1,2
Malimbus_malimbicus,1,1,2
Malimbus_ibadanensis,0,1,3
Malimbus_nitens,1,1,2
Malimbus_racheliae,0,1,3
Malimbus_ballmanni,0,1,3
Malimbus_scutatus,0,1,3
Malimbus_erythrogaster,1,1,2
Ploceus_castaneiceps,0,1,3
Ploceus_nigrimentus,0,1,3
Ploceus_aureonucha,1,1,2
Ploceus_ruweti,0,1,3
Ploceus_bojeri,0,1,3
Ploceus_albinucha,1,0,1
Ploceus_xanthopterus,1,1,2
Ploceus_megarhynchus,0,1,3
Ploceus_cucullatus,1,1,2
Ploceus_golandi,1,1,2
Ploceus_rubiginosus,0,1,3
Ploceus_insignis,1,1,2
Ploceus_temporalis,0,1,3
Ploceus_superciliosus,1,1,2
Ploceus_olivaceiceps,0,1,3
Ploceus_vitellinus,0,1,3
Ploceus_melanocephalus,0,1,3
Ploceus_taeniopterus,0,1,3
Ploceus_alienus,1,1,2
Ploceus_intermedius,1,1,2
Ploceus_tricolor,1,1,2
Ploceus_velatus,1,1,2
Ploceus_capensis,1,1,2
Ploceus_ocularis,1,1,2
Ploceus_melanogaster,1,1,2
Ploceus_jacksoni,0,1,3
Ploceus_preussi,1,1,2
Ploceus_luteolus,0,1,3
Ploceus_bicolor,1,1,2
Ploceus_castanops,0,1,3
Ploceus_burnieri,0,1,3
Ploceus_reichardi,0,1,3
Ploceus_heuglini,1,1,2
Ploceus_bannermani,1,1,2
Ploceus_princeps,1,1,2
Ploceus_galbula,0,1,3
Ploceus_nigerrimus,1,1,2
Ploceus_hypoxanthus,0,1,3
Ploceus_philippinus,0,1,3
Ploceus_manyar,0,1,3
Ploceus_grandis,1,1,2
Ploceus_sakalava,0,1,3
Ploceus_benghalensis,0,1,3
Ploceus_dichrocephalus,0,1,3
Ploceus_baglafecht,1,1,2
Ploceus_weynsi,1,1,2
Ploceus_katangae,0,1,3
Ploceus_sanctithomae,0,1,3
Ploceus_pelzelni,0,1,3
Ploceus_flavipes,0,1,3
Ploceus_spekei,0,1,3
Ploceus_badius,0,1,3
Ploceus_nigricollis,1,1,2
Ploceus_bertrandi,0,1,3
Ploceus_aurantius,1,1,2
Ploceus_nelicourvi,1,1,2
Ploceus_angolensis,0,1,3
Ploceus_spekeoides,0,1,3
Ploceus_subaureus,0,1,3
Ploceus_xanthops,1,1,2
Ploceus_batesi,0,1,3
Ploceus_dorsomaculatus,0,1,3
Ploceus_nicolli,0,1,3
Foudia_rubra,1,1,2
Foudia_omissa,0,1,3
Foudia_eminentissima,1,1,2
Foudia_flavicans,1,1,2
Foudia_madagascariensis,0,1,3
Foudia_sechellarum,1,1,2
Quelea_erythrops,0,1,3
Quelea_quelea,0,1,3
Quelea_cardinalis,0,1,3
Euplectes_afer,0,1,3
Euplectes_aureus,0,1,3
Euplectes_nigroventris,0,1,3
Euplectes_orix,0,1,3
Euplectes_diadematus,0,1,3
Euplectes_hordeaceus,0,1,3
Euplectes_ardens,1,1,2
Euplectes_franciscanus,0,1,3
Euplectes_gierowii,0,1,3
Euplectes_macroura,0,1,3
Euplectes_axillaris,0,1,3
Euplectes_albonotatus,0,1,3
Euplectes_hartlaubi,1,1,2
Euplectes_jacksoni,0,1,3
Euplectes_progne,0,1,3
Euplectes_psammocromius,0,1,3
Euplectes_capensis,0,1,3
Bubalornis_albirostris,1,0,1
Bubalornis_niger,1,0,1
Plocepasser_donaldsoni,0,0,0
Plocepasser_superciliosus,0,0,0
Plocepasser_rufoscapulatus,0,0,0
Plocepasser_mahali,0,0,0
Pseudonigrita_arnaudi,0,0,0
Pseudonigrita_cabanisi,0,0,0
Histurgops_ruficaudus,1,0,1
Philetairus_socius,1,0,1
Dinemellia_dinemelli,1,1,2
Amblyospiza_albifrons,1,0,1
Anaplectes_rubriceps,1,0,1
Padda_oryzivora,0,1,3
Padda_fuscata,0,0,0
Lonchura_nana,0,0,0
Lonchura_quinticolor,0,0,0
Lonchura_hunsteini,0,0,0
Lonchura_castaneothorax,0,0,0
Lonchura_maja,0,0,0
Lonchura_tristissima,0,0,0
Lonchura_pallida,0,0,0
Lonchura_malacca,0,0,0
Lonchura_ferruginosa,0,0,0
Lonchura_punctulata,1,0,1
Lonchura_flaviprymna,0,0,0
Lonchura_kelaarti,0,0,0
Lonchura_striata,0,0,0
Lonchura_leucogastroides,0,0,0
Lonchura_grandis,0,0,0
Lonchura_teerinki,0,0,0
Lonchura_monticola,0,0,0
Lonchura_cantans,0,0,0
Lonchura_malabarica,0,0,0
Lonchura_nevermanni,0,0,0
Lonchura_caniceps,0,0,0
Lonchura_griseicapilla,0,0,0
Lonchura_bicolor,1,0,1
Lonchura_spectabilis,0,0,0
Lonchura_fringilloides,0,0,0
Lonchura_stygia,0,0,0
Lonchura_montana,0,0,0
Lonchura_cucullata,0,0,0
Lonchura_fuscans,0,0,0
Lonchura_leucogastra,0,0,0
Lonchura_leucosticta,0,0,0
Lonchura_melaena,0,0,0
Lonchura_forbesi,0,0,0
Lonchura_atricapilla,0,0,0
Lonchura_molucca,0,0,0
Poephila_personata,0,0,0
Poephila_cincta,0,0,0
Poephila_acuticauda,0,0,0
Neochmia_temporalis,1,1,2
Neochmia_phaeton,0,1,3
Neochmia_modesta,0,1,3
Neochmia_ruficauda,0,1,3
Emblema_pictum,1,1,2
Taeniopygia_guttata,0,0,0
Taeniopygia_bichenovii,0,0,0
Oreostruthus_fuliginosus,1,1,2
Stagonopleura_oculata,0,1,3
Stagonopleura_guttata,0,1,3
Stagonopleura_bella,0,1,3
Heteromunia_pectoralis,0,0,0
Erythrura_psittacea,1,1,2
Erythrura_gouldiae,0,1,3
Erythrura_cyaneovirens,1,1,2
Erythrura_papuana,1,1,2
Erythrura_prasina,0,1,3
Erythrura_kleinschmidti,1,1,2
Erythrura_tricolor,1,1,2
Erythrura_hyperythra,1,1,2
Erythrura_pealii,1,1,2
Erythrura_trichroa,1,1,2
Erythrura_viridifacies,0,1,3
Erythrura_coloria,1,1,2
Ortygospiza_atricollis,0,0,0
Ortygospiza_locustella,0,0,0
Amadina_erythrocephala,0,1,3
Amadina_fasciata,0,1,3
Lagonosticta_rubricata,0,1,3
Lagonosticta_virata,0,1,3
Lagonosticta_sanguinodorsalis,0,1,3
Lagonosticta_umbrinodorsalis,0,1,3
Lagonosticta_rhodopareia,0,1,3
Lagonosticta_larvata,0,1,3
Lagonosticta_rara,0,1,3
Lagonosticta_rufopicta,0,1,3
Lagonosticta_nitidula,0,1,3
Lagonosticta_senegala,0,1,3
Uraeginthus_granatinus,1,0,1
Uraeginthus_ianthinogaster,0,0,0
Uraeginthus_bengalus,0,1,3
Uraeginthus_cyanocephalus,0,0,0
Uraeginthus_angolensis,1,0,1
Clytospiza_monteiri,0,1,3
Pyrenestes_ostrinus,1,1,2
Pyrenestes_minor,0,1,3
Pyrenestes_sanguineus,0,1,3
Spermophaga_ruficapilla,0,1,3
Spermophaga_haematina,1,1,2
Spermophaga_poliogenys,0,1,3
Pytilia_melba,0,1,3
Pytilia_afra,0,1,3
Pytilia_hypogrammica,0,1,3
Pytilia_phoenicoptera,0,1,3
Pytilia_lineata,0,1,3
Euschistospiza_dybowskii,0,1,3
Euschistospiza_cinereovinacea,0,1,3
Hypargos_margaritatus,0,1,3
Hypargos_niveoguttatus,0,1,3
Parmoptila_jamesoni,0,1,3
Parmoptila_rubrifrons,0,1,3
Parmoptila_woodhousei,1,0,1
Nigrita_bicolor,1,0,1
Nigrita_fusconotus,1,0,1
Nigrita_luteifrons,1,0,1
Nigrita_canicapillus,1,0,1
Estrilda_rufibarba,0,1,3
Estrilda_caerulescens,1,1,2
Estrilda_perreini,1,1,2
Estrilda_kandti,0,1,3
Estrilda_erythronotos,0,1,3
Estrilda_thomensis,0,1,3
Estrilda_rhodopyga,0,1,3
Estrilda_poliopareia,0,1,3
Estrilda_melpoda,0,1,3
Estrilda_paludicola,0,1,3
Estrilda_troglodytes,0,1,3
Estrilda_astrild,0,1,3
Estrilda_atricapilla,0,1,3
Estrilda_nonnula,0,1,3
Nesocharis_capistrata,1,1,2
Nesocharis_ansorgei,0,1,3
Estrilda_quartinia,0,1,3
Estrilda_melanotis,0,1,3
Nesocharis_shelleyi,0,1,3
Mandingoa_nitidula,1,1,2
Cryptospiza_salvadorii,0,1,3
Cryptospiza_jacksoni,0,1,3
Cryptospiza_reichenovii,0,1,3
Cryptospiza_shelleyi,0,1,3
Amandava_formosa,0,1,3
Amandava_amandava,0,1,3
Amandava_subflava,0,1,3
Vidua_macroura,0,0,0
Vidua_paradisaea,0,0,0
Vidua_obtusa,0,0,0
Vidua_interjecta,0,0,0
Vidua_orientalis,0,0,0
Vidua_funerea,0,0,0
Vidua_hypocherina,0,0,0
Vidua_maryae,0,0,0
Vidua_nigeriae,0,0,0
Vidua_larvaticola,0,0,0
Vidua_codringtoni,0,0,0
Vidua_fischeri,0,0,0
Vidua_togoensis,0,0,0
Vidua_chalybeata,0,0,0
Vidua_wilsoni,0,0,0
Vidua_camerunensis,0,0,0
Vidua_purpurascens,0,0,0
Vidua_raricola,0,0,0
Vidua_regia,0,0,0
Anomalospiza_imberbis,0,1,3
Prunella_atrogularis,0,0,0
Prunella_strophiata,1,0,1
Prunella_rubida,0,0,0
Prunella_ocularis,0,0,0
Prunella_rubeculoides,0,0,0
Prunella_modularis,1,0,1
Prunella_collaris,1,0,1
Prunella_montanella,0,0,0
Prunella_fagani,0,0,0
Prunella_immaculata,1,0,1
Prunella_fulvescens,1,0,1
Prunella_himalayana,1,0,1
Peucedramus_taeniatus,0,0,0
Anthus_hodgsoni,0,1,3
Anthus_gutturalis,1,0,1
Anthus_trivialis,1,0,1
Anthus_bogotensis,0,0,0
Anthus_pallidiventris,0,0,0
Anthus_pratensis,1,0,1
Anthus_petrosus,0,0,0
Anthus_spinoletta,1,0,1
Anthus_melindae,0,0,0
Anthus_antarcticus,0,0,0
Anthus_chloris,0,0,0
Anthus_rubescens,1,0,1
Anthus_cervinus,0,0,0
Anthus_furcatus,0,0,0
Anthus_rufulus,0,0,0
Anthus_gustavi,0,0,0
Anthus_crenatus,0,0,0
Anthus_spragueii,0,0,0
Anthus_lineiventris,0,0,0
Anthus_lutescens,0,1,3
Anthus_sylvanus,0,0,0
Anthus_vaalensis,0,0,0
Anthus_hellmayri,0,0,0
Anthus_sokokensis,0,0,0
Anthus_correndera,0,0,0
Anthus_nattereri,0,0,0
Anthus_novaeseelandiae,0,0,0
Anthus_campestris,0,0,0
Anthus_leucophrys,0,0,0
Anthus_berthelotii,0,0,0
Anthus_roseatus,1,1,2
Anthus_similis,0,0,0
Anthus_richardi,0,0,0
Anthus_caffer,0,0,0
Anthus_nilghiriensis,0,0,0
Anthus_hoeschi,0,0,0
Anthus_godlewskii,0,0,0
Anthus_brachyurus,0,0,0
Macronyx_capensis,0,1,3
Macronyx_flavicollis,0,1,3
Macronyx_grimwoodi,0,1,3
Macronyx_ameliae,0,1,3
Macronyx_croceus,0,1,3
Macronyx_sharpei,0,1,3
Macronyx_fuellebornii,0,1,3
Macronyx_aurantiigula,0,1,3
Tmetothylacus_tenellus,0,1,3
Dendronanthus_indicus,0,1,3
Motacilla_flaviventris,0,1,3
Motacilla_clara,0,0,0
Motacilla_capensis,0,0,0
Motacilla_madaraspatensis,0,0,0
Motacilla_cinerea,0,1,3
Motacilla_grandis,0,0,0
Motacilla_samveasnae,0,0,0
Motacilla_citreola,0,1,3
Motacilla_flava,1,1,2
Motacilla_alba,0,0,0
Motacilla_aguimp,0,0,0
Euphonia_trinitatis,1,1,2
Euphonia_anneae,1,1,2
Euphonia_chlorotica,1,1,2
Euphonia_violacea,1,1,2
Euphonia_finschi,1,1,2
Euphonia_rufiventris,1,1,2
Euphonia_chalybea,1,1,2
Euphonia_jamaica,1,1,2
Euphonia_chrysopasta,1,1,2
Euphonia_luteicapilla,1,1,2
Euphonia_cayennensis,1,1,2
Euphonia_affinis,1,1,2
Euphonia_elegantissima,1,1,2
Euphonia_saturata,1,1,2
Euphonia_pectoralis,1,1,2
Euphonia_mesochrysa,1,1,2
Euphonia_minuta,1,1,2
Euphonia_concinna,1,1,2
Euphonia_plumbea,1,1,2
Euphonia_fulvicrissa,1,1,2
Euphonia_imitans,1,1,2
Euphonia_gouldi,1,1,2
Euphonia_laniirostris,1,1,2
Euphonia_xanthogaster,1,1,2
Euphonia_hirundinacea,1,1,2
Euphonia_cyanocephala,1,1,2
Euphonia_musica,1,1,2
Mycerobas_affinis,1,1,2
Mycerobas_icterioides,1,1,2
Mycerobas_melanozanthos,1,1,2
Mycerobas_carnipes,1,1,2
Eophona_migratoria,1,0,1
Eophona_personata,1,0,1
Coccothraustes_abeillei,1,1,2
Coccothraustes_vespertinus,1,1,2
Coccothraustes_coccothraustes,1,0,1
Linurgus_olivaceus,1,1,2
Carduelis_carduelis,1,1,2
Carduelis_citrinella,0,1,3
Carduelis_flammea,1,1,2
Carduelis_hornemanni,0,1,3
Melamprosops_phaeosoma,1,0,1
Loxia_leucoptera,1,1,2
Loxia_megaplaga,0,1,3
Loxia_pytyopsittacus,0,1,3
Loxia_scotica,0,1,3
Loxia_curvirostra,1,1,2
Carduelis_monguilloti,0,1,3
Carduelis_spinus,1,1,2
Callacanthis_burtoni,1,1,2
Carduelis_pinus,1,1,2
Carduelis_notata,0,1,3
Carduelis_corsicana,0,1,3
Carduelis_cucullata,1,1,2
Carduelis_barbata,1,1,2
Carduelis_siemiradzkii,0,1,3
Carduelis_spinescens,0,1,3
Carduelis_uropygialis,0,1,3
Carduelis_crassirostris,0,1,3
Carduelis_yarrellii,1,1,2
Carduelis_magellanica,0,1,3
Carduelis_johannis,0,1,3
Carduelis_atrata,0,1,3
Carduelis_xanthogastra,0,1,3
Carduelis_dominicensis,0,1,3
Carduelis_olivacea,0,1,3
Neospiza_concolor,1,0,1
Carduelis_psaltria,1,1,2
Carduelis_lawrencei,1,1,2
Carduelis_cannabina,1,1,2
Carduelis_yemenensis,0,0,0
Carduelis_flavirostris,0,1,3
Serinus_albogularis,1,1,2
Serinus_reichardi,0,1,3
Serinus_melanochrous,1,1,2
Serinus_gularis,1,1,2
Serinus_flaviventris,0,1,3
Serinus_sulphuratus,1,1,2
Serinus_whytii,1,1,2
Serinus_estherae,1,1,2
Serinus_donaldsoni,1,1,2
Serinus_striolatus,1,1,2
Serinus_nigriceps,0,1,3
Serinus_frontalis,1,1,2
Serinus_totta,0,1,3
Serinus_burtoni,1,1,2
Serinus_syriacus,0,1,3
Serinus_citrinelloides,1,1,2
Serinus_hypostictus,1,1,2
Serinus_capistratus,0,1,3
Serinus_scotops,1,1,2
Serinus_rothschildi,0,1,3
Serinus_leucopterus,1,0,1
Serinus_menachensis,0,0,0
Serinus_mozambicus,1,1,2
Serinus_symonsi,0,1,3
Serinus_buchanani,1,1,2
Serinus_dorsostriatus,0,1,3
Serinus_atrogularis,1,1,2
Serinus_leucopygius,0,1,3
Serinus_citrinipectus,0,1,3
Serinus_thibetanus,0,1,3
Serinus_canaria,1,1,2
Serinus_xanthopygius,0,1,3
Serinus_koliensis,0,1,3
Serinus_xantholaemus,0,1,3
Serinus_mennelli,1,0,1
Serinus_canicollis,0,1,3
Serinus_flavivertex,0,1,3
Serinus_pusillus,1,1,2
Serinus_alario,1,0,1
Serinus_ankoberensis,0,0,0
Serinus_rufobrunneus,1,0,1
Serinus_tristriatus,0,0,0
Serinus_serinus,0,1,3
Carduelis_chloris,1,1,2
Carduelis_spinoides,1,1,2
Carduelis_ambigua,0,1,3
Carduelis_sinica,0,1,3
Carduelis_atriceps,0,1,3
Rhodopechys_obsoletus,0,1,3
Rhodopechys_sanguineus,0,1,3
Rhynchostruthus_percivali,1,1,2
Rhynchostruthus_socotranus,1,1,2
Rhynchostruthus_louisae,1,1,2
Paroreomyza_montana,0,1,3
Paroreomyza_maculata,0,1,3
Oreomystis_bairdi,0,0,0
Oreomystis_mana,0,1,3
Loxioides_bailleui,1,1,2
Telespiza_cantans,0,1,3
Telespiza_ultima,1,1,2
Hemignathus_parvus,1,1,2
Hemignathus_munroi,0,1,3
Hemignathus_flavus,1,1,2
Hemignathus_virens,1,1,2
Hemignathus_kauaiensis,1,1,2
Himatione_sanguinea,0,1,3
Vestiaria_coccinea,0,1,3
Palmeria_dolei,0,1,3
Loxops_caeruleirostris,0,1,3
Loxops_coccineus,0,1,3
Pseudonestor_xanthophrys,1,0,1
Eremopsaltria_mongolicus,0,0,0
Bucanetes_githagineus,1,1,2
Pinicola_enucleator,1,1,2
Pinicola_subhimachala,1,1,2
Pyrrhula_pyrrhula,1,1,2
Pyrrhula_erythaca,0,1,3
Pyrrhula_erythrocephala,1,1,2
Pyrrhula_aurantiaca,1,1,2
Pyrrhula_leucogenis,1,1,2
Pyrrhula_murina,1,0,1
Pyrrhula_nipalensis,1,1,2
Pyrrhoplectes_epauletta,1,1,2
Uragus_sibiricus,1,1,2
Haematospiza_sipahi,1,1,2
Carpodacus_mexicanus,1,1,2
Carpodacus_erythrinus,1,1,2
Carpodacus_roborowskii,0,1,3
Carpodacus_cassinii,1,1,2
Carpodacus_purpureus,1,1,2
Carpodacus_rubescens,0,1,3
Leucosticte_nemoricola,0,0,0
Leucosticte_atrata,0,1,3
Leucosticte_tephrocotis,0,1,3
Leucosticte_australis,0,1,3
Leucosticte_arctoa,1,1,2
Leucosticte_brandti,0,1,3
Carpodacus_nipalensis,1,1,2
Carpodacus_rhodochlamys,1,1,2
Carpodacus_rodochroa,1,1,2
Carpodacus_rubicilla,1,1,2
Carpodacus_vinaceus,0,1,3
Psittirostra_psittacea,1,1,2
Carpodacus_roseus,1,1,2
Carpodacus_trifasciatus,1,1,2
Carpodacus_thura,1,1,2
Carpodacus_puniceus,1,1,2
Carpodacus_edwardsii,1,1,2
Carpodacus_pulcherrimus,0,1,3
Carpodacus_synoicus,1,1,2
Carpodacus_rubicilloides,0,1,3
Carpodacus_rodopeplus,0,1,3
Fringilla_teydea,0,1,3
Fringilla_coelebs,0,1,3
Fringilla_montifringilla,1,1,2
Calcarius_lapponicus,0,0,0
Calcarius_pictus,0,0,0
Calcarius_ornatus,0,0,0
Calcarius_mccownii,0,0,0
Plectrophenax_hyperboreus,0,0,0
Plectrophenax_nivalis,0,0,0
Habia_atrimaxillaris,1,1,2
Chlorothraupis_stolzmanni,1,1,2
Chlorothraupis_carmioli,1,1,2
Chlorothraupis_olivacea,0,1,3
Chlorothraupis_frenata,1,1,2
Habia_rubica,1,1,2
Habia_fuscicauda,1,1,2
Habia_cristata,1,1,2
Habia_gutturalis,1,1,2
Piranga_erythrocephala,1,1,2
Piranga_leucoptera,1,1,2
Piranga_flava,1,1,2
Piranga_hepatica,1,1,2
Piranga_lutea,1,1,2
Piranga_bidentata,1,1,2
Piranga_olivacea,1,1,2
Piranga_ludoviciana,1,1,2
Piranga_rubra,1,1,2
Piranga_roseogularis,1,1,2
Caryothraustes_canadensis,1,1,2
Caryothraustes_poliogaster,1,1,2
Periporphyrus_erythromelas,0,1,3
Rhodothraupis_celaeno,1,1,2
Cardinalis_sinuatus,1,1,2
Cardinalis_cardinalis,1,1,2
Cardinalis_phoeniceus,1,1,2
Spiza_americana,0,1,3
Cyanocompsa_cyanoides,1,0,1
Amaurospiza_moesta,0,0,0
Amaurospiza_concolor,0,0,0
Amaurospiza_carrizalensis,0,0,0
Cyanocompsa_parellina,0,0,0
Passerina_rositae,0,1,3
Passerina_leclancherii,0,1,3
Passerina_ciris,1,1,2
Passerina_versicolor,1,1,2
Passerina_cyanea,1,0,1
Passerina_caerulea,0,0,0
Passerina_amoena,1,0,1
Granatellus_pelzelni,0,1,3
Granatellus_sallaei,0,1,3
Granatellus_venustus,0,1,3
Pheucticus_ludovicianus,1,1,2
Pheucticus_chrysopeplus,1,1,2
Pheucticus_melanocephalus,1,1,2
Pheucticus_aureoventris,1,1,2
Pheucticus_tibialis,1,1,2
Pheucticus_chrysogaster,1,1,2
Cyanerpes_lucidus,1,0,1
Cyanerpes_caeruleus,1,0,1
Cyanerpes_nitidus,1,0,1
Cyanerpes_cyaneus,1,0,1
Dacnis_berlepschi,1,1,2
Dacnis_albiventris,1,0,1
Dacnis_hartlaubi,1,0,1
Dacnis_cayana,1,0,1
Dacnis_nigripes,1,0,1
Dacnis_egregia,1,1,2
Dacnis_flaviventer,1,1,2
Dacnis_lineata,1,1,2
Dacnis_venusta,1,1,2
Tersina_viridis,1,1,2
Conirostrum_albifrons,0,0,0
Conirostrum_sitticolor,0,0,0
Conirostrum_cinereum,0,0,0
Conirostrum_speciosum,0,0,0
Conirostrum_ferrugineiventre,0,0,0
Conirostrum_margaritae,0,0,0
Conirostrum_tamarugense,0,0,0
Conirostrum_leucogenys,0,0,0
Conirostrum_rufum,0,0,0
Conirostrum_bicolor,0,0,0
Melanodera_xanthogramma,0,1,3
Melanodera_melanodera,0,1,3
Phrygilus_patagonicus,1,1,2
Phrygilus_gayi,1,1,2
Phrygilus_atriceps,0,0,0
Sicalis_flaveola,0,1,3
Sicalis_luteola,0,1,3
Sicalis_citrina,0,1,3
Sicalis_uropygialis,0,1,3
Sicalis_lebruni,0,1,3
Sicalis_auriventris,0,1,3
Diglossa_caerulescens,1,1,2
Diglossa_cyanea,1,1,2
Diglossa_glauca,1,1,2
Diglossa_indigotica,1,1,2
Diglossa_baritula,0,1,3
Diglossa_plumbea,0,1,3
Diglossa_sittoides,0,1,3
Diglossa_brunneiventris,0,1,3
Diglossa_carbonaria,0,1,3
Diglossa_gloriosa,0,1,3
Diglossa_humeralis,0,1,3
Diglossa_venezuelensis,0,1,3
Diglossa_albilatera,0,1,3
Diglossa_major,0,1,3
Diglossa_duidae,0,1,3
Diglossa_gloriosissima,0,1,3
Diglossa_lafresnayii,0,1,3
Diglossa_mystacalis,0,1,3
Catamenia_inornata,0,0,0
Catamenia_analis,1,0,1
Catamenia_homochroa,0,0,0
Phrygilus_plebejus,0,0,0
Phrygilus_unicolor,0,0,0
Acanthidops_bairdii,1,1,2
Haplospiza_rustica,0,1,3
Haplospiza_unicolor,0,1,3
Phrygilus_erythronotus,0,0,0
Xenodacnis_parina,0,0,0
Phrygilus_dorsalis,0,0,0
Idiopsar_brachyurus,0,0,0
Oryzoborus_maximiliani,0,0,0
Oryzoborus_crassirostris,0,0,0
Oryzoborus_nuttingi,0,0,0
Oryzoborus_atrirostris,0,0,0
Oryzoborus_funereus,0,0,0
Oryzoborus_angolensis,0,0,0
Sporophila_schistacea,0,1,3
Sporophila_falcirostris,0,0,0
Sporophila_murallae,0,0,0
Sporophila_plumbea,0,0,0
Sporophila_bouvronides,0,0,0
Sporophila_castaneiventris,1,0,1
Sporophila_lineola,0,0,0
Sporophila_telasco,0,0,0
Sporophila_simplex,0,0,0
Sporophila_cinnamomea,0,0,0
Sporophila_melanogaster,0,0,0
Sporophila_palustris,0,0,0
Sporophila_bouvreuil,0,0,0
Sporophila_hypochroma,0,0,0
Sporophila_ruficollis,0,0,0
Sporophila_hypoxantha,0,0,0
Sporophila_nigrorufa,0,0,0
Sporophila_minuta,1,0,1
Sporophila_peruviana,0,0,0
Sporophila_leucoptera,0,0,0
Sporophila_nigricollis,0,1,3
Sporophila_caerulescens,0,0,0
Sporophila_luctuosa,0,0,0
Sporophila_ardesiaca,0,0,0
Sporophila_collaris,0,0,0
Sporophila_torqueola,0,1,3
Sporophila_intermedia,0,0,0
Sporophila_corvina,1,0,1
Sporophila_americana,1,1,2
Sporophila_albogularis,0,0,0
Sporophila_frontalis,0,1,3
Dolospingus_fringilloides,0,0,0
Volatinia_jacarina,1,0,1
Rhodospingus_cruentus,0,1,3
Charitospiza_eucosma,0,0,0
Tachyphonus_cristatus,1,1,2
Tachyphonus_rufiventer,1,1,2
Tachyphonus_luctuosus,1,1,2
Tachyphonus_delatrii,0,1,3
Tachyphonus_surinamus,1,1,2
Eucometis_penicillata,1,1,2
Trichothraupis_melanops,1,1,2
Lanio_versicolor,1,1,2
Lanio_leucothorax,1,1,2
Lanio_aurantius,0,1,3
Lanio_fulvus,0,1,3
Ramphocelus_sanguinolentus,1,1,2
Ramphocelus_bresilius,1,1,2
Ramphocelus_dimidiatus,1,1,2
Ramphocelus_nigrogularis,1,1,2
Ramphocelus_carbo,1,1,2
Ramphocelus_melanogaster,0,1,3
Ramphocelus_icteronotus,1,1,2
Ramphocelus_flammigerus,1,1,2
Ramphocelus_costaricensis,1,1,2
Ramphocelus_passerinii,1,1,2
Tachyphonus_phoenicius,1,1,2
Tachyphonus_coronatus,1,1,2
